id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
73155,Apartment in centre of Rotterdam,381163,Kim,Rotterdam Centrum,Stadsdriehoek,51.91791,4.48266,Entire home/apt,135,10,113,2023-01-14,0.78,1,280,12,0599 D9BA 806A 9A56 BDBB
77592,"Charming, Cozy Rotterdam Center",416305,Jos,Delfshaven,Middelland,51.91444,4.46297,Entire home/apt,155,2,18,2022-10-02,0.12,1,31,8,Exempt
101526,Apartment Dependance Rotterdam,531869,Loes,Rotterdam Centrum,Dijkzigt,51.91256,4.46603,Entire home/apt,125,7,16,2023-03-25,0.11,1,302,4,0599 51CC CA3A 88B0 CEF1
283124,Design apartment in Rotterdam,132430732,Stefan,Overschie,Overschie,51.94346,4.42488,Entire home/apt,132,5,183,2023-03-06,1.35,1,218,9,0599 8987 6E27 0035 1F55
539905,Sunny garden apt in Kralingen/R'dam,2652971,Michael,Kralingen-Crooswijk,Kralingen Oost,51.92102,4.51345,Entire home/apt,150,4,24,2022-09-11,0.19,1,177,5,0599 F642 774A E974 C0A9
763422,City appartment: b&b Walenburg,4024319,Machteld,Noord,Blijdorp,51.93021,4.46853,Private room,106,2,336,2023-03-25,2.82,1,80,46,0599 0D64 133D 0093 457A
878959,Apartment  Rotterdam Noord,4646003,Michel,Noord,Oude Noorden,51.93529,4.47731,Entire home/apt,93,6,18,2022-12-31,0.15,1,14,4,0599 8D6D 8745 6244 F5F9
880045,Boatappartment with great view on river Maas 1-5p,4653985,Eric,Kralingen-Crooswijk,De Esch,51.91351,4.5194,Entire home/apt,150,3,135,2023-03-26,1.10,2,295,38,0599B70AE638E5C31DDB
1193092,Lovely Apartment in the Old district Gay Friendly,6520705,Semek,Delfshaven,Middelland,51.918643951416016,4.457880020141602,Private room,99,3,18,2022-10-14,0.15,1,183,4,0599 C862 FC6E 7BB7 D73C
1322782,Spacious room close to city centre,6926282,Marion,Delfshaven,Middelland,51.92139,4.4573,Private room,41,3,113,2023-03-13,1.16,3,65,12,0599 7F3D 2D0E ECD3 0C97
1329363,Blue single room close to city center,6926282,Marion,Delfshaven,Middelland,51.92098,4.45795,Private room,33,3,58,2023-03-03,0.54,3,124,22,0599 7F3D 2D0E ECD3 0C97
1403364,Romantic deckhouse on historic ship central R'dam,7574324,Esther,Rotterdam Centrum,Stadsdriehoek,51.91489,4.48261,Entire home/apt,86,2,500,2023-03-25,4.37,2,258,75,0599 55C3 36A7 F981 E15C
1419544,Bright Modern Home in Central Rotterdam,52802754,Anneloes,Noord,Agniesebuurt,51.93037,4.47521,Entire home/apt,75,56,20,2021-05-23,0.21,1,203,0,0599 06D2 84E6 2980 9BAD
1436796,Room in Center of rotterdam,7718807,Hostel Ani & Haakien,Rotterdam Centrum,Cs Kwartier,51.92254,4.4646,Shared room,38,1,53,2022-12-12,0.61,5,246,4,0599 9D05 A5B5 FBE4 DAD6
1439548,Shared Room 500 mtr from Central station,7718807,Hostel Ani & Haakien,Rotterdam Centrum,Cs Kwartier,51.92259,4.46454,Shared room,39,1,159,2022-11-08,1.37,5,241,5,Exempt
1504950,Luxe Guest house in Hooimijt,8040675,Det,Hillegersberg-Schiebroek,Hillegersberg Noord,51.96373,4.48512,Entire home/apt,134,2,113,2023-02-21,1.10,1,241,10,0599 5DEA B875 55B2 AA00
1634923,Unique room in bow of historic ship central R'dam,7574324,Esther,Rotterdam Centrum,Stadsdriehoek,51.91512,4.48423,Entire home/apt,76,2,204,2023-03-20,2.32,2,240,47,0599 55C3 36A7 F981 E15C
1705269,Sunny bedroom and cosy living/dining room (w/bike),9001123,Sjoerd,Delfshaven,Nieuwe Westen,51.91873,4.45123,Entire home/apt,65,21,18,2022-09-29,0.16,1,256,2,0599 459E 7E8F 7E70 A328
1839719,Groepsverhuur Luciana en/of Catherina te Rotterdam,9614440,Pieter,Rotterdam Centrum,Nieuwe Werk,51.90625,4.4806,Entire home/apt,485,2,46,2023-03-05,0.55,2,158,11,Exempt
2007748,Fully equipped 2 bedroom appartment,10333630,Dieter,Feijenoord,Afrikaanderwijk,51.90595,4.49885,Entire home/apt,80,121,21,2021-08-30,0.19,1,133,0,0599 DE3E 4174 D1B2 4473
2097520,Casa La Rosa – B&B / Shortstay,10698794,Fabiana & Rocco,Delfshaven,Nieuwe Westen,51.9182,4.45194,Entire home/apt,65,6,202,2023-01-23,1.82,1,1,3,0599 8351 BBF5 58F6 7DE0
2317332,Sleep by the bridge with great view,11834678,Maarten,Delfshaven,Spangen,51.91796,4.44328,Entire home/apt,80,1,363,2022-10-30,3.77,1,177,26,0599 9CCB BF45 C894 A053
2417980,B&B De Speelman (home; 2 pers),12357210,Yvonne,Overschie,Overschie,51.93734,4.41808,Private room,65,2,192,2023-03-19,1.75,1,245,17,0599346D7400C35C8639
2523676,Bed and Breakfast huis Ze Zeggen,12921610,Janny,Hillegersberg-Schiebroek,Hillegersberg Noord,51.94625,4.49093,Entire home/apt,115,2,94,2022-12-01,0.87,1,242,9,059947BEE51E8597009E
2692286,Near Erasmus University long stay.,13768594,Eliza,Prins Alexander,Nesselande,51.97034,4.58319,Private room,55,2,62,2023-01-28,0.57,2,316,5,0599 CD13 E32F 3E3C 879A
3561821,ZooZooHouse,6052050,Cristina Cassandra,Rotterdam Centrum,Cs Kwartier,51.9224,4.46649,Entire home/apt,86,60,12,2022-07-08,0.14,1,116,1,0599 8688 86C8 C175 83A6
